name,id,title,approval_status,created,description,image_url,is_organization,parent,state,type,extra-abbreviation,extra-category,extra-contact-email,extra-contact-name,extra-contact-phone,extra-foi-email,extra-foi-name,extra-foi-phone,extra-spending_published_by,extra-website-name,extra-website-url
national-museums-liverpool,f3122b25-7686-4ad0-8a01-1990c73a0589,National Museums Liverpool,approved,2012-06-27T14:52:17.010829,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
national-offender-management-service,c5be5b5e-a4c8-4cb4-9d02-ea6c9a5a7155,National Offender Management Service,approved,2012-06-27T14:52:17.373216,,,True,ministry-of-justice,active,organization,NOMS,,donna.mceachran@noms.gsi.gov.uk,,,Same as MoJ,,,,,
national-patient-safety-agency,52867f10-d0c6-463e-bcec-baf4b3fc5799,National Patient Safety Agency,approved,2012-06-27T14:52:18.082795,,,True,national-health-service,active,organization,,,,,,,,,,,
national-policing-improvement-agency,12e3ff5d-195e-4046-818e-21faaef5a676,National Policing Improvement Agency,pending,2012-06-27T14:52:18.414262,,,True,home-office,active,organization,,,enquiries@npia.pnn.police.uk,NPIA,,foi@npia.pnn.police.uk,NPIA,,,,
national-portrait-gallery,0d99c891-c400-45c4-a8ee-53ce4a0c6955,National Portrait Gallery,approved,2012-06-27T14:55:15.936285,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
national-records-of-scotland,93827c6a-60c2-4ca9-9280-30735094dec4,National Records of Scotland,approved,2012-06-27T14:55:14.448394,,,True,scottish-government,active,organization,NRS,,,,,,,,,,
national-savings-and-investments,426fb51c-32b1-486b-b9f7-41e72e921edc,National Savings and Investments,approved,2012-06-27T14:49:14.457202,,,True,,active,organization,NSI,,,,,,,,,,
national-school-of-government,e329e0ff-5bc4-4e2a-919b-bef88e8b0145,National School of Government,approved,2012-06-27T14:49:06.907046,,,True,cabinet-office,active,organization,NSG,,,,,,,,,,
national-survey-for-wales,f4e3e2e0-7d27-4cd6-afab-7f98228430cd,National Survey for Wales,approved,2012-06-27T14:54:38.031746,,,True,welsh-government,active,organization,,,,,,,,,,,
national-treatment-agency-for-substance-misuse,6f07d31b-bdcc-488e-a42d-133b013b7457,National Treatment Agency for Substance Misuse,approved,2012-06-27T14:52:19.128550,,,True,national-health-service,active,organization,,,,,,,,,,,
natural-england,b1472b4f-b8c8-4ac2-9701-76995445f99b,Natural England,approved,2012-06-27T14:50:10.959130,,,True,department-for-environment-food-and-rural-affairs,active,organization,,,,,,,,,,,
natural-environment-research-council,7b32bd78-e0c9-4c05-9286-84675d5db07e,Natural Environment Research Council,approved,2012-06-27T14:52:19.532785,,,True,centre-for-ecology-hydrology,active,publisher,,,,,,,,,,,
natural-history-museum,2862fcc5-99a6-4122-b4fe-034b9dbed070,Natural History Museum,approved,2012-06-27T14:52:20.658439,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
newark-and-sherwood-district-council,3d02d98e-db6c-46d7-a802-2255b7cec1b7,Newark and Sherwood District Council,approved,2012-06-27T14:49:34.224980,,,True,local-authorities,active,organization,NSDC,,,,,,,,,,
newcastle-primary-care-trust,a33ff6da-f817-4275-ad76-9d986b6bfaca,Newcastle Primary Care Trust,approved,2012-06-27T14:54:26.066559,,,True,national-health-service,active,organization,,,,,,,,,,,
newcastle-under-lyme-borough-council,346f89a7-67ba-475f-b874-a95b3de7dddf,Newcastle Under Lyme Borough Council,pending,2012-07-20T11:56:12.871504,,,True,local-authorities,active,organization,,,,,,,,,,,
newham-primary-care-trust,56a02252-a713-46dc-8912-cb9d042e3297,Newham Primary Care Trust,approved,2012-06-27T14:52:20.275217,,,True,national-health-service,active,organization,,,,,,,,,,,
newham-university-hospital-nhs-trust,2944a378-2e5a-4dec-aeeb-72347d00fcf7,Newham University Hospital NHS Trust,approved,2012-06-27T14:54:23.895749,,,True,national-health-service,active,organization,,,,,,,,,,,
newquay-town-council,ed36c550-f63e-4fa9-a2e1-b1655aa911d6,Newquay Town Council,approved,2012-06-27T14:55:06.116861,,,True,local-authorities,active,organization,,,,Newquay Town Council contact,,,,,,Newquay Town Council,http://www.newquaycouncil.co.uk
nhs-ashton-leigh-and-wigan,6f538c3a-a2dd-40ff-82e8-5522be1c5548,"NHS Ashton, Leigh and Wigan",approved,2012-06-27T14:52:21.378166,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-barking-and-dagenham,b90d766e-bfa4-497b-9834-1bb9fe4a7501,NHS Barking and Dagenham,approved,2012-06-27T14:50:55.467891,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-barnsley,292e3ff0-4841-40b2-bb2f-d21e72a436fc,NHS Barnsley,approved,2012-06-27T14:51:04.228828,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-bassetlaw,812ea69f-9514-42af-a18a-f9e142af5581,NHS Bassetlaw,approved,2012-06-27T14:52:22.156662,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-bath-north-east-somerset,507f01aa-cb74-467b-b6d4-83029239c443,NHS Bath & North East Somerset,approved,2012-06-27T14:52:22.871538,,,True,national-health-service,active,publisher,,,,,,,,,,,
nhs-bedfordshire,c59adf91-1f78-417a-b153-22056238f991,NHS Bedfordshire,approved,2012-06-27T14:52:23.592679,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-berkshire-east,d4bdbeb6-620c-45a7-af21-9f405ea3dd65,NHS Berkshire East,approved,2012-06-27T14:51:05.662967,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-blackpool,6464069b-09f8-41ee-9bee-cafa8a72e481,NHS Blackpool,approved,2012-06-27T14:52:24.378140,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-blood-and-transplant,51947347-20a4-4253-a9e1-2506b6d91c97,NHS Blood and Transplant,approved,2012-06-27T14:52:25.127420,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-bolton,28ae9daf-a2d8-4559-bd3b-368752cdd2fc,NHS Bolton,approved,2012-06-27T14:52:25.825616,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-bournemouth-poole,59a9eec5-bb39-440a-807f-f3fa36143413,NHS Bournemouth & Poole,approved,2012-06-27T14:52:26.574353,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-bradford-and-airedale,a18129de-6eea-4288-b90b-364b6a9b322a,NHS Bradford and Airedale,approved,2012-06-27T14:52:27.325415,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-brent,a1c6329b-153b-4539-b882-0d034b5d8750,NHS Brent,pending,2012-06-27T14:55:11.848967,,,True,national-health-service,active,publisher,,,,,,,,,,,
nhs-brighton-and-hove,70ccb312-8582-4a1b-a138-53e22d9e9a75,NHS Brighton and Hove,approved,2012-06-27T14:54:31.041699,,,True,national-health-service,active,publisher,,,,,,,,,,,
nhs-bristol,acf48ca7-df68-41a7-a1f8-f7829989ac97,NHS Bristol,approved,2012-06-27T14:50:27.419225,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-bury,2ee44f00-44ff-4b5d-99ab-1a3e9e1c3876,NHS Bury,approved,2012-06-27T14:52:28.050630,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-business-services-authority,3b033c62-b586-48d4-a1dc-5262080ccb95,NHS Business Services Authority,approved,2012-06-27T14:49:43.742121,,,True,national-health-service,active,organization,NHSBSA,,,,,,,,,,
nhs-central-lancashire,ae0c8558-0903-49d4-b5ba-c401d0e0234c,NHS Central Lancashire,approved,2012-06-27T14:52:28.798272,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-choices,7cc5548c-3dad-4490-a306-86975d32d8e2,NHS Choices,approved,2012-06-27T14:52:29.514077,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-connecting-for-health,0aca1882-e00c-41df-bc62-8fb6730f4406,NHS Connecting for Health,approved,2012-06-27T14:52:30.238475,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-connecting-for-health-and-nhs-business-services-authority,cb210f82-3ba5-413b-8443-bf497fc0ca6f,NHS Connecting for Health and NHS Business Services Authority,approved,2012-06-27T14:52:31.013620,,,True,national-health-service,active,publisher,,,,,,,,,,,
nhs-cornwall-and-isles-of-scilly,61ccfe43-4b81-4b61-a657-6d8e9e01bb7c,NHS Cornwall and Isles of Scilly,approved,2012-06-27T14:52:31.736756,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-county-durham,4f31069b-66d3-4324-8592-d5fe2e1e5c67,NHS County Durham,approved,2012-06-27T14:54:36.875151,,,True,national-health-service,active,publisher,,,,,,,,,,,
nhs-coventry,36ec1291-b4c4-418a-bf1c-c507a0db8e56,NHS Coventry,approved,2012-06-27T14:52:32.468206,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-darlington,28daa7d9-9bab-4381-bb43-02901789e1d9,NHS Darlington,approved,2012-06-27T14:54:37.647951,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-derby-city,288ea313-65ad-4b50-9fbd-c7d009042747,NHS Derby City,pending,2012-06-27T14:49:40.883967,,,True,previous-nhs-institutions,active,organization,,alb,,,,DerbyCityPCT-.FOIRequests@derbycitypct.nhs.uk,,,,,
nhs-derbyshire-county,d876bd64-7f78-4961-9bee-5362df7f681e,NHS Derbyshire County,pending,2012-06-27T14:52:33.304694,,,True,previous-nhs-institutions,active,organization,,alb,,,,FOI@derbyshirecountypct.nhs.uk,,,,,
nhs-devon,28a069a0-5749-4980-9dd6-a74cb607ebe4,NHS Devon,approved,2012-06-27T14:52:34.134268,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-dorset,1e3d616a-ef4b-4ed4-8ae7-ed7373f0f21d,NHS Dorset,approved,2012-06-27T14:55:31.171946,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-east-lancashire,5c3a69b5-c217-4f66-99a0-45f5390c99a2,NHS East Lancashire,approved,2012-06-27T14:52:34.852845,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-east-of-england-strategic-health-authority,05a4080b-2c90-4e62-9a60-bd7d10b70125,NHS East of England Strategic Health Authority,approved,2012-06-27T14:52:35.564175,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-east-riding-of-yorkshire,6b157fec-c91d-440e-8dd2-96ca675e2653,NHS East Riding of Yorkshire,approved,2012-06-27T14:52:36.434386,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-eastern-and-coastal-kent,f470d308-17cb-428f-89d3-5d760a954816,NHS Eastern and Coastal Kent,approved,2012-06-27T14:52:37.158491,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-gloucestershire,52c7be9c-05b7-4924-ba30-885f0d554d6e,NHS Gloucestershire,approved,2012-06-27T14:52:37.871374,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-great-yarmouth-and-waveney,cc729301-4fc3-483c-84a7-35f3b182bb7f,NHS Great Yarmouth and Waveney,approved,2012-06-27T14:49:48.150024,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-hammersmith-and-fulham,a9f808c8-6779-4e7f-a9d2-4556e529cabe,NHS Hammersmith and Fulham,approved,2012-06-27T14:52:38.587148,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-hampshire,2097d8a4-742f-4bf8-87f4-32f90c1dbca4,NHS Hampshire,approved,2012-06-27T14:50:24.931384,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-harrow,e6ffdfba-9766-4123-89ff-d1b57a961eac,NHS Harrow,approved,2012-06-27T14:52:39.298606,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-havering,10f4c6ac-8779-40fb-98ff-ed06794ca54d,NHS Havering,approved,2012-06-27T14:50:04.428673,,,True,previous-nhs-institutions,active,publisher,NH,,,,,,,,,,
nhs-hertfordshire,7aee3ece-9c61-4e0a-a30f-95151a622cd4,NHS Hertfordshire,approved,2012-06-27T14:54:59.190108,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-heywood-middleton-and-rochdale-primary-care-trust,9549b951-3793-41c6-ad44-5976d458a62b,"NHS Heywood, Middleton and Rochdale Primary Care Trust",approved,2012-06-27T14:54:34.617602,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-hillingdon,8b88dc10-8449-4608-a8f0-0b92e1df479f,NHS Hillingdon,approved,2012-06-27T14:54:23.175561,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-hull,d8ed40c7-474a-46c3-beb0-04773de0decf,NHS Hull,approved,2012-06-27T14:49:45.956954,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-information-centre-for-health-and-social-care,6646ef77-3e82-46e5-99e5-467605e77448,NHS Information Centre for Health and Social Care,approved,2012-06-27T14:50:57.886118,,,True,national-health-service,active,publisher,,,,,,,,,,,
nhs-institute-for-innovation-and-improvement,fc3dfb9d-1049-4417-b0d7-d80353523217,NHS Institute for Innovation and Improvement,approved,2012-06-27T14:52:40.013458,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-islington,d725f974-c170-4851-8242-09b0a1db14fd,NHS Islington,approved,2012-06-27T14:52:40.764894,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-kensington-and-chelsea,ea474318-feed-488d-b700-d46f5372e2b3,NHS Kensington and Chelsea,approved,2012-06-27T14:54:24.608945,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-kent-and-medway,d1d1197e-5528-49c5-89e0-8cea720a40b5,NHS Kent and Medway,approved,2012-06-27T14:55:13.667724,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-knowsley,34483faf-b7d4-4e7b-af05-4029a8c1f83c,NHS Knowsley,approved,2012-06-27T14:52:41.482386,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-leeds,9d037de7-8a70-4ea2-9b54-856cf5854bf3,NHS Leeds,approved,2012-06-27T14:52:42.215493,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-leicester-city,ede58a18-e893-41d3-9cd9-6ddd83fda406,NHS Leicester City,approved,2012-06-27T14:52:42.939257,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-litigation-authority,09f4fe4a-c700-4fd3-b90a-c955e2bd11e5,NHS Litigation Authority,approved,2012-06-27T14:52:43.708561,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-london,734a97ad-0ca7-41c5-8d42-bb97502bc64a,NHS London,approved,2012-06-27T14:52:44.426736,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-national-services-scotland,b9de1973-1a57-4625-bf8a-30c8b420f68b,NHS National Services Scotland,approved,2012-06-27T14:54:08.883390,,,True,scottish-government,active,organization,NSS,,,,,,,,,,
nhs-north-east-essex,91d1f47c-cbc5-4f2b-9133-174f84e204a6,NHS North East Essex,approved,2012-06-27T14:50:00.585546,,,True,previous-nhs-institutions,active,publisher,NNEEP,,,,,,,,,,
nhs-north-lincolnshire,6f338ea8-7b22-4b26-92ba-4346103fcbed,NHS North Lincolnshire,approved,2012-06-27T14:52:45.154382,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-north-staffordshire,6f03c4e3-da98-441c-9075-2a28218183ed,NHS North Staffordshire,approved,2012-06-27T14:52:45.894014,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-north-west,faa8bc37-017b-4b5a-99c5-2557d7adf61f,NHS North West,approved,2012-06-27T14:52:46.653320,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-nottingham-city,2a3bbbbc-e2d8-4d8c-b81b-effb9a757f3e,NHS Nottingham City,approved,2012-06-27T14:53:04.305737,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-plymouth,9978876c-670d-4949-b212-a015ef834403,NHS Plymouth,approved,2012-06-27T14:50:21.853836,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-redbridge,2bbc9d62-f863-4fb7-a980-85c273a69a8c,NHS Redbridge,approved,2012-06-27T14:52:47.377993,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-reference-costs,03b070e2-8f5a-4364-8f87-16564d2c6153,NHS Reference Costs,pending,2012-06-27T14:55:29.611824,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-rotherham,89fbb174-c132-452b-8f73-20ceee731d0e,NHS Rotherham,approved,2012-06-27T14:52:48.095268,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-scotland,03ccdda7-2025-49e9-96e3-104af34b925d,NHS Scotland,pending,2012-06-27T14:51:53.180615,,,True,isd-scotland,active,organization,,,,,,,,,,,
nhs-sefton,3e256176-1877-4843-91cb-684b4afdd0e8,NHS Sefton,approved,2012-06-27T14:53:28.148992,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-somerset,7fcd7e28-1baf-476c-9b8d-887b361ca545,NHS Somerset,approved,2012-06-27T14:50:02.463213,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-south-east-coast,d9202b3a-32c6-43d8-b6e0-521ca9bdb2fe,NHS South East Coast,approved,2012-06-27T14:52:48.818476,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-south-gloucestershire,f3719eeb-1d5b-4ef3-b643-01f931ccf1f0,NHS South Gloucestershire,approved,2012-06-27T14:50:01.751663,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-south-west,01f2ffdc-bcc6-49d2-8766-9cfd408deda3,NHS South West,approved,2012-06-27T14:54:28.817506,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-stoke-on-trent,3ac00f2a-e436-4991-a90b-f369bf41d829,NHS Stoke on Trent,approved,2012-06-27T14:54:17.374784,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-surrey,f7037642-5786-4e2f-aaf2-803d4de44546,NHS Surrey,approved,2012-06-27T14:52:49.609754,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-tameside-glossop,4a026068-3699-4a28-82ee-5364315f7f7b,NHS Tameside & Glossop,approved,2012-06-27T14:52:50.448085,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-telford-wrekin,c81b2e86-43af-4afd-b019-75872be4fab7,NHS Telford & Wrekin,approved,2012-06-27T14:52:51.184361,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-trafford,63163668-d843-4a83-a121-1ad73390f611,NHS Trafford,approved,2012-06-27T14:52:51.904765,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-walsall,e3b62a84-e63e-44b9-b7b8-26be13ddc413,NHS Walsall,approved,2012-06-27T14:52:52.633606,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-wandsworth,66bc0b1d-0357-4591-a829-b239ba850fde,NHS Wandsworth,approved,2012-06-27T14:52:53.453212,,,True,previous-nhs-institutions,active,publisher,,,,,,,,,,,
nhs-warwickshire,bfa3ee76-6c6b-4887-8e3c-66b0ac253a78,NHS Warwickshire,approved,2012-06-27T14:54:02.718111,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-west-sussex,ceb7e8dc-fe23-4db1-84a5-760a34889cd6,NHS West Sussex,approved,2012-06-27T14:52:54.239810,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-western-cheshire,70a0fcca-e08e-4d97-8c68-c8f9dcbad8fc,NHS Western Cheshire,approved,2012-06-27T14:49:55.912970,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-wiltshire,8edcd266-1f5e-45aa-a1e5-9fa3230e1d34,NHS Wiltshire,approved,2012-06-27T14:52:55.078880,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-wirral,f19082bf-9a88-4c40-b618-ab0863b647bf,NHS Wirral,approved,2012-06-27T14:54:18.827659,,,True,national-health-service,active,organization,,,,,,,,,,,
nhs-yorkshire-and-the-humber,7a367e62-bf1a-46b3-8ac6-ea9f30e4dae0,NHS Yorkshire and the Humber,approved,2012-06-27T14:49:56.622521,,,True,national-health-service,active,organization,,,,,,,,,,,
norfolk-and-waveney-mental-health-nhs-foundation-trust,aeda7865-16f7-4228-876a-c63c9abef20c,Norfolk and Waveney Mental Health NHS Foundation Trust,approved,2012-06-27T14:52:56.556587,,,True,national-health-service,active,organization,,,,,,,,,,,
norfolk-community-health-and-care-nhs-trust,dcf19c42-4ef4-4b5a-a428-9383c5dcd4f8,Norfolk Community Health and Care NHS Trust,approved,2012-06-27T14:55:23.951102,,,True,national-health-service,active,organization,,,,,,,,,,,
north-bristol-nhs-trust,c7fc4502-d3e6-4f11-a7c4-82ac9279ed09,North Bristol NHS Trust,approved,2012-06-27T14:52:57.309881,,,True,national-health-service,active,organization,,,,,,,,,,,
north-cumbria-university-hospitals-nhs-trust,ac9c89b7-625c-414a-8d11-62ce94c84f49,North Cumbria University Hospitals NHS Trust,approved,2012-06-27T14:52:58.071090,,,True,national-health-service,active,organization,,,,,,,,,,,
north-east-ambulance-service-nhs-trust,5a153dd1-b5b5-4036-9706-8a6b82b60a34,North East Ambulance Service NHS Trust,approved,2012-06-27T14:49:48.875794,,,True,national-health-service,active,organization,,,,,,,,,,,
north-east-lincolnshire-care-trust-plus,bd273d83-422f-4425-90c3-cf14e49ee3b6,North East Lincolnshire Care Trust Plus,approved,2012-06-27T14:52:58.820079,,,True,national-health-service,active,organization,,,,,,,,,,,
north-east-strategic-health-authority,3768b87a-9168-4b1e-a543-2964017b3a35,North East Strategic Health Authority,approved,2012-06-27T14:49:53.718078,,,True,national-health-service,active,organization,,,,,,,,,,,
north-hertfordshire-district-council,798585ed-f6ef-4f72-9e3c-7823b16be297,North Hertfordshire District Council,approved,2012-06-27T14:49:34.676263,,,True,local-authorities,active,organization,NHDC,,,,,,,,,,
north-lancashire-teaching-pct,7e8f8025-72f1-4645-a644-5a456d8a94d6,North Lancashire Teaching PCT,approved,2012-06-27T14:52:59.612718,,,True,national-health-service,active,organization,,,,,,,,,,,
north-middlesex-university-hospital-nhs-trust,56cb219f-efaf-495a-be0a-6d3cb426973b,North Middlesex University Hospital NHS Trust,approved,2012-06-27T14:54:16.646508,,,True,national-health-service,active,organization,,,,,,,,,,,
north-somerset-council,5342bc0e-e3eb-4f6c-9d58-ef614bcdd205,North Somerset Council,approved,2012-06-27T14:49:01.609923,,,True,local-authorities,active,organization,NSC,,,,,,,,,,
north-staffordshire-combined-healthcare-nhs-trust,cce8e864-2edd-40f4-90f0-cac5e534b5b5,North Staffordshire Combined Healthcare NHS Trust,approved,2012-06-27T14:53:00.334109,,,True,national-health-service,active,organization,,,,,,,,,,,
north-staffordshire-shared-services,7d89e078-0474-4cc4-9ba7-eb22432ad664,North Staffordshire Shared Services,approved,2012-06-27T14:53:01.073155,,,True,national-health-service,active,organization,,,,,,,,,,,
north-tyneside-metropolitan-borough-council,09d3f09d-b73c-4426-b0d9-a3f0f64c5530,North Tyneside Metropolitan Borough Council,approved,2012-06-27T14:55:28.635036,,,True,local-authorities,active,publisher,,,,,,,,,,,
north-tyneside-primary-care-trust,b04e1098-1920-4eb8-a14a-89e93093be3d,North Tyneside Primary Care Trust,approved,2012-06-27T14:53:01.824161,,,True,national-health-service,active,organization,,,,,,,,,,,
north-warwickshire-borough-council,e9c99957-2f6f-4ecd-b238-f817a8494e1f,North Warwickshire Borough Council,approved,2012-06-27T14:50:40.012694,,,True,local-authorities,active,organization,,,,,,,,,,,
north-west-ambulance-service-nhs-trust,ab8493b9-4f5b-41eb-be88-5f689a79e1ae,North West Ambulance Service NHS Trust,approved,2012-06-27T14:50:52.818943,,,True,national-health-service,active,organization,NWASNT,,,,,,,,,,
north-west-london-hospitals-nhs-trust,0a1441c0-6887-430b-8117-a30993e0f5f4,North West London Hospitals NHS Trust,approved,2012-06-27T14:54:51.749000,,,True,national-health-service,active,organization,,,,,,,,,,,
north-west-specialised-commissioning-team,5e6df657-4132-412e-8462-272610c36ba8,North West Specialised Commissioning Team,approved,2012-06-27T14:53:02.494784,,,True,national-health-service,active,organization,,,,,,,,,,,
north-yorkshire-and-york-primary-care-trust,756a6567-d6f8-40d9-869e-e9e87243f958,North Yorkshire and York Primary Care Trust,approved,2012-06-27T14:49:58.201125,,,True,national-health-service,active,organization,,,,,,,,,,,
north-yorkshire-county-council,b37eb7e6-9a1a-4fbc-94e5-2d899818b990,North Yorkshire County Council,approved,2012-06-27T14:50:45.764017,,,True,local-authorities,active,organization,,,,,,,,,,,
northern-devon-healthcare-nhs-trust,e4538563-5bdc-40db-8a49-f699a10773d9,Northern Devon Healthcare NHS Trust,approved,2012-06-27T14:53:03.215879,,,True,national-health-service,active,organization,,,,,,,,,,,
northern-ireland,1188e7aa-515f-4eec-9653-b63053165c3a,Northern Ireland,approved,2012-06-27T14:55:26.570001,,,True,northern-ireland-executive,active,organization,,,,,,,,,,,
northern-ireland-executive,90804696-e54a-4a91-96e6-731fcbb17990,Northern Ireland Executive,approved,2012-06-27T14:48:43.241637,,,True,northern-ireland-statistics-and-research-agency,active,organization,N. Ireland,,,,,,,,,,
northern-ireland-human-rights-commission,ce440659-22bf-4919-871a-d6a8685309b3,Northern Ireland Human Rights Commission,approved,2012-06-27T14:49:26.854914,,,True,northern-ireland-executive,active,organization,NIHRC,,,,,,,,,,
northern-ireland-office,68f4d125-c757-4ef4-9689-eebe4372a582,Northern Ireland Office,approved,2012-06-27T14:48:43.585238,,,True,,active,organization,NIO,core-department,laura.fretwell@nio.x.gsi.gov.uk,,,,,,,,
northern-ireland-spatial-data-infrastructure,cd937140-1310-4e2a-b211-5de8bebd910d,Northern Ireland Spatial Data Infrastructure,approved,2012-06-27T14:55:27.012776,,,True,northern-ireland-executive,active,organization,,,,,,,,,,,
northern-ireland-statistics-and-research-agency,e5626968-d647-4c10-9932-745f0be5eaf6,Northern Ireland Statistics and Research Agency,approved,2012-06-27T14:53:03.595307,,,True,northern-ireland-executive,active,organization,,,,,,,,,,,
northumberland-care-trust,4a56917e-e722-433a-9cf5-f10465c5c96a,Northumberland Care Trust,approved,2012-06-27T14:54:26.788352,,,True,national-health-service,active,organization,,,,,,,,,,,
northumberland-county-council,1817ace3-fba2-46f8-af20-802ebc33b417,Northumberland County Council,approved,2012-06-27T14:55:23.228008,,,True,local-authorities,active,organization,,,,,,,,,,,
nottingham-city-council,f3695796-9831-4bdc-9f9e-dd3c135ccd95,Nottingham City Council,pending,2012-07-05T14:28:22.871076,,,True,local-authorities,active,organization,,,info@nottinghaminsight.org.uk,Information,,,,,,,
nottingham-university-hospitals-nhs-trust,75f3ce1b-2af0-4da5-a0f7-8a9a947c75b8,Nottingham University Hospitals NHS Trust,approved,2012-06-27T14:53:05.036764,,,True,national-health-service,active,organization,,,,,,,,,,,
nottinghamshire-county-council,11064d71-eb4a-4865-b617-0d230f4aaa1d,Nottinghamshire County Council,approved,2012-06-27T14:50:06.011456,,,True,local-authorities,active,organization,,,,,,,,,,,
nottinghamshire-county-teaching-primary-care-trust,4f8fb6ad-4262-4841-ac48-cf92bcbacff0,Nottinghamshire County Teaching Primary Care Trust,approved,2012-06-27T14:53:05.746661,,,True,national-health-service,active,organization,,,,,,,,,,,
nottinghamshire-healthcare-nhs-trust,71cee76b-f171-41e8-a8df-54e06d7454eb,Nottinghamshire Healthcare NHS Trust,approved,2012-06-27T14:53:06.449415,,,True,national-health-service,active,organization,,,,,,,,,,,
office-for-budget-responsibility,f4d51e77-fa87-4c9d-aa0c-b10af54595ac,Office for Budget Responsibility,approved,2012-06-27T14:48:57.929735,,,True,her-majestys-treasury,active,organization,OBR,,,,,,,,,,
office-for-civil-society,053cc1ac-8fdb-4370-bb66-0a7bfb178078,Office for Civil Society,pending,2012-06-27T14:53:09.115586,,,True,cabinet-office,active,organization,,,,,,,,,,,
